grid_wind_mps,grid_rotor_speed_rpm,actual_wind_mps,actual_rotor_speed_rpm,wind_error_mps,rotor_speed_error_rpm,lin_time_s,lin_file,GTomega,GTbeta,GTu,GFomega,GFbeta,GFu
2,7.0,2.0,7.00008964539,0.0,8.964539000011484e-05,5.764,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\2mps_7rpm.lin,712.401079957,7141.34981674,61141.7587129,125.011929362,-48.8907874293,1390.20599393
2,7.5,2.0,7.49980211258,0.0,-0.00019788741999970938,5.319,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\2mps_7.5rpm.lin,657.603864214,8416.08601113,129295.088444,135.80249008,31.5755212205,3789.8024785
2,8.0,2.0,7.99974441528,0.0,-0.0002555847199996464,4.923,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\2mps_8rpm.lin,528.594535294,7804.94076399,103347.262297,144.423164844,69.6448177587,3001.31407528
2,8.5,2.0,8.49993038177,0.0,-6.961823000040113e-05,4.048,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\2mps_8.5rpm.lin,273.686435933,52582.3939968,393808.216538,152.770326477,1545.36551654,14332.2259089
2,9.0,2.0,8.99989318848,0.0,-0.00010681152000024952,3.297,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\2mps_9rpm.lin,93.3813854793,11542.0747278,189810.174568,173.813906748,-2151.31945656,-881.146421652
2,9.5,2.0,9.49963092804,0.0,-0.00036907195999980047,2.641,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\2mps_9.5rpm.lin,-480.567200499,18114.8311419,362277.632875,158.316389435,1672.69673353,-4755.32588795
2,10.0,2.0,9.99987411499,0.0,-0.0001258850100001041,2.36,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\2mps_10rpm.lin,-173.606033538,13386.7012114,126706.035407,171.241149416,4080.93369918,-22818.0441911
2,10.5,2.0,10.5001583099,0.0,0.00015830989999976453,2.034,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\2mps_10.5rpm.lin,-326.714231627,37287.9459251,46058.6447561,136.25778483,10858.1157214,20996.2174519
2,11.0,2.0,10.9998130798,0.0,-0.00018692020000088405,1.722,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\2mps_11rpm.lin,-501.249353776,-19281.8076628,-26579.8702147,56.1840181777,12371.9399356,39026.4830674
2,11.5,2.0,11.5000829697,0.0,8.296969999932458e-05,1.394,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\2mps_11.5rpm.lin,-307.875991363,1380.6150555,60635.0491628,13.4278071199,-3298.44942207,44201.9034012
2,12.0,2.0,11.9999828339,0.0,-1.716609999924401e-05,0.972,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\2mps_12rpm.lin,-303.444938874,-67309.1495722,87539.893877,67.2514036022,-7919.41075346,31170.0231133
3,1.0,3.0,1.00037491322,0.0,0.00037491321999993943,10.318,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\3mps_1rpm.lin,2514.9339506,1032.16516702,-31309.9053875,5.45362409015,-47.7881548684,86.6509490186
3,1.5,3.0,1.50015950203,0.0,0.00015950203000003604,9.789,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\3mps_1.5rpm.lin,477.319098822,1426.35467508,-30349.7534574,12.2001983392,-67.7461258876,27.7369064458
3,2.0,3.0,1.99971282482,0.0,-0.00028717517999998776,9.421,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\3mps_2rpm.lin,460.258482789,1472.26650887,-29169.818498,17.2699015486,-81.4995321275,-20.5102384548
3,2.5,3.0,2.50021386147,0.0,0.00021386146999979871,9.0,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\3mps_2.5rpm.lin,496.504405682,1839.31961897,-20212.8767163,25.2095850061,-83.4734446896,-8.97344789005
3,3.0,3.0,3.00002932549,0.0,2.932548999989848e-05,8.609,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\3mps_3rpm.lin,537.669387551,2207.32028084,-8626.59580294,33.4903164065,-86.5105329087,52.6516880096
3,3.5,3.0,3.49974632263,0.0,-0.0002536773699999273,8.249,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\3mps_3.5rpm.lin,565.868463611,2261.47586135,-11201.3248948,42.5354278557,-93.1994198622,-37.68428467
3,4.0,3.0,3.99992060661,0.0,-7.939339000007095e-05,7.805,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\3mps_4rpm.lin,642.108175215,2791.27801203,-802.140913183,54.5258465669,-110.236076335,41.5170589831
3,4.5,3.0,4.49998807907,0.0,-1.1920929999575947e-05,7.459,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\3mps_4.5rpm.lin,713.345115713,3416.63665641,9546.90926137,67.3257318613,-120.701126609,224.930696917
3,5.0,3.0,5.00070858002,0.0,0.0007085800200004044,7.126,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\3mps_5rpm.lin,774.504675594,4444.55600382,11856.645373,79.6357175685,-122.883472827,223.084250897
3,5.5,3.0,5.50011348724,0.0,0.00011348724000015409,6.75,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\3mps_5.5rpm.lin,798.133519538,5515.2272409,25177.9141098,94.2795862895,-123.869875486,586.498399274
3,6.0,3.0,5.9996213913,0.0,-0.00037860870000017144,6.434,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\3mps_6rpm.lin,806.205687989,6548.77214346,24816.2345016,107.000893681,-78.5092310977,489.699865526
3,6.5,3.0,6.5003247261,0.0,0.0003247260999996726,6.144,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\3mps_6.5rpm.lin,758.729211618,6791.24989337,33331.8197317,117.360220216,-55.1872372934,860.108127612
3,7.0,3.0,6.99955511093,0.0,-0.0004448890699997321,5.772,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\3mps_7rpm.lin,703.629629262,8581.42932748,37571.7074157,128.521082052,47.9040183049,908.787159035
3,7.5,3.0,7.49952173233,0.0,-0.00047826767000014314,5.382,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\3mps_7.5rpm.lin,603.433760087,9043.99171446,75107.6049692,137.667704801,75.3542863756,2152.62034124
3,8.0,3.0,7.99936437607,0.0,-0.000635623930000051,5.041,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\3mps_8rpm.lin,577.819667894,8927.4681478,54287.7510886,149.364861864,162.038785957,1740.35930271
3,8.5,3.0,8.49987316132,0.0,-0.00012683867999996323,4.294,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\3mps_8.5rpm.lin,496.252326059,11519.4899713,232141.01267,163.376010502,267.090609831,7182.11548662
3,9.0,3.0,8.99981594086,0.0,-0.00018405914000041435,3.247,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\3mps_9rpm.lin,193.412741076,12638.8510078,171794.232898,180.131923688,16.2428706219,-7091.91939621
3,9.5,3.0,9.50012111664,0.0,0.0001211166400008068,2.715,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\3mps_9.5rpm.lin,13.2664094855,12928.2485613,161606.327103,173.450626871,4308.14504164,-12541.7327991
3,10.0,3.0,9.99968338013,0.0,-0.000316619870000423,2.391,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\3mps_10rpm.lin,-46.925036803,49327.2931155,91823.6486422,158.761455781,9272.31859332,-209.935317122
3,10.5,3.0,10.5002450943,0.0,0.00024509430000030363,2.046,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\3mps_10.5rpm.lin,-385.283657543,10399.6962179,157.563393661,100.466338164,8695.47142009,15039.6944989
3,11.0,3.0,11.0002069473,0.0,0.0002069473000005928,1.745,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\3mps_11rpm.lin,-250.934765681,5157.60862968,-22721.3575632,65.3601269757,2539.26306976,20161.8476627
3,11.5,3.0,11.5003519058,0.0,0.0003519058000005515,1.412,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\3mps_11.5rpm.lin,-487.417289037,-45555.9022046,76047.6138518,57.8375647895,-3322.20833193,27904.1636811
3,12.0,3.0,11.9996566772,0.0,-0.00034332279999915727,0.983,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\3mps_12rpm.lin,-167.380882646,-46204.7769271,114749.12242,79.9085594134,-6762.09660612,32507.6333721
4,1.0,4.0,1.00004982948,0.0,4.982947999998544e-05,10.275,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\4mps_1rpm.lin,45638.8821938,2016.9946646,-41981.6919451,-229.758636768,-76.194200218,96.0724573182
4,1.5,4.0,1.49989557266,0.0,-0.00010442733999993514,9.773,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\4mps_1.5rpm.lin,909.850704109,2659.72979848,-38312.0763166,16.9015225983,-81.2771533809,60.4116571709
4,2.0,4.0,1.99947035313,0.0,-0.0005296468700000112,9.41,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\4mps_2rpm.lin,629.213358455,2671.61736918,-37093.6457554,20.7854984588,-93.3679797672,6.73183444596
4,2.5,4.0,2.50006818771,0.0,6.81877100001671e-05,8.969,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\4mps_2.5rpm.lin,604.734474746,2773.41156205,-24932.6165537,28.1475260725,-93.3206828615,8.75663036504
4,3.0,4.0,3.0001065731,0.0,0.00010657310000006248,8.61,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\4mps_3rpm.lin,583.360728454,2880.64143652,-16952.3887634,35.0641516272,-94.9040926452,17.2754608639
4,3.5,4.0,3.50037693977,0.0,0.0003769397700001953,8.219,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\4mps_3.5rpm.lin,591.253335099,3135.11703692,-12325.7545678,45.475915635,-89.9744451321,27.2770434694
4,4.0,4.0,3.99933028221,0.0,-0.000669717790000135,7.794,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\4mps_4rpm.lin,658.007496962,3639.80790654,-5196.01100459,57.4572235912,-103.725518265,32.3967347052
4,4.5,4.0,4.50055265427,0.0,0.0005526542699998416,7.465,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\4mps_4.5rpm.lin,700.750171754,4119.0874437,2456.55654662,68.7484965146,-119.763933326,158.011016938
4,5.0,4.0,4.99986028671,0.0,-0.00013971329000028732,7.122,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\4mps_5rpm.lin,776.986892783,5451.37459792,11176.2579913,84.1919545344,-104.240931248,331.017413671
4,5.5,4.0,5.49931049347,0.0,-0.0006895065299996617,6.747,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\4mps_5.5rpm.lin,817.677803312,6945.28777839,17217.3817437,98.1339414046,-83.15151749,369.73682717
4,6.0,4.0,5.9999628067,0.0,-3.7193299999849216e-05,6.463,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\4mps_6rpm.lin,789.585942567,7160.0917631,24787.5866118,109.570966401,-63.3663979101,641.220344941
4,6.5,4.0,6.499314785,0.0,-0.0006852149999998502,6.169,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\4mps_6.5rpm.lin,764.25940036,8238.50454974,29822.4532366,120.673548303,34.5020578457,700.194711745
4,7.0,4.0,6.99971294403,0.0,-0.00028705597000033833,5.792,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\4mps_7rpm.lin,681.069790776,9139.07694646,39992.4541001,129.740887912,63.9766447793,1117.37960632
4,7.5,4.0,7.49952173233,0.0,-0.00047826767000014314,5.428,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\4mps_7.5rpm.lin,623.855096341,9459.89420904,49138.2929049,141.913953003,160.404799949,1454.99946334
4,8.0,4.0,8.00023841858,0.0,0.00023841858000039906,5.113,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\4mps_8rpm.lin,579.111998082,9480.27314772,59917.0614258,152.034307989,204.072838892,2062.87187411
4,8.5,4.0,8.4999704361,0.0,-2.9563900000084686e-05,4.408,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\4mps_8.5rpm.lin,466.483369478,10801.7235271,107945.248603,165.367862395,203.986548062,3196.03020096
4,9.0,4.0,8.99983501434,0.0,-0.0001649856599996724,3.313,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\4mps_9rpm.lin,121.563096842,16056.6225896,128722.130649,194.177154315,894.835025306,-6159.96773257
4,9.5,4.0,9.50014972687,0.0,0.000149726869999256,2.771,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\4mps_9.5rpm.lin,-54.2968000599,7411.21304761,43380.0670638,170.174504647,3410.04770943,-14203.0865934
4,10.0,4.0,9.99992752075,0.0,-7.247925000086752e-05,2.424,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\4mps_10rpm.lin,-39.4463291914,47628.6988713,76328.7212701,156.119052415,9437.02364297,2528.62389429
4,10.5,4.0,10.4996137619,0.0,-0.00038623810000082415,2.073,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\4mps_10.5rpm.lin,-398.587206589,11715.3789679,25951.4071332,92.9175976768,6014.28307122,19215.5720542
4,11.0,4.0,11.0003347397,0.0,0.0003347396999995311,1.781,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\4mps_11rpm.lin,-333.980423003,7656.28893759,10180.7438222,62.1655538215,403.036424266,22428.1643164
4,11.5,4.0,11.5001621246,0.0,0.0001621245999992027,1.439,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\4mps_11.5rpm.lin,-518.217985414,-67379.4124757,114607.673464,49.3001020305,-5414.72892748,30718.1474147
4,12.0,4.0,11.9998664856,0.0,-0.0001335143999998678,1.007,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\4mps_12rpm.lin,-206.830385685,-30906.3624445,156620.699039,72.9214044044,-5540.32454558,35198.184987
5,1.0,5.0,0.999902784824,0.0,-9.721517600003171e-05,10.2,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\5mps_1rpm.lin,84657.9778648,3804.31908832,-51994.129415,-731.910189664,-114.768092454,133.532056085
5,1.5,5.0,1.50007867813,0.0,7.867812999995394e-05,9.756,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\5mps_1.5rpm.lin,49666.4334559,4208.71590048,-44998.6728351,67.4621163482,-92.0334385234,83.0620944211
5,2.0,5.0,1.999599576,0.0,-0.0004004239999999548,9.378,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\5mps_2rpm.lin,887.005675018,4545.11140773,-41800.852141,28.2214617053,-80.6319777116,24.4968832696
5,2.5,5.0,2.50041007996,0.0,0.00041007995999997604,8.948,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\5mps_2.5rpm.lin,787.008278633,4383.69246482,-31723.9569191,33.9808607467,-79.620720264,-6.5115198641
5,3.0,5.0,3.00005054474,0.0,5.054474000010245e-05,8.605,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\5mps_3rpm.lin,653.734996608,3780.38111576,-25741.9194394,37.5211275569,-97.2838719423,-46.5947855366
5,3.5,5.0,3.49977636337,0.0,-0.00022363662999991263,8.183,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\5mps_3.5rpm.lin,664.513020426,3983.29699934,-16972.0841876,48.9194461096,-93.9688494577,-19.807330027
5,4.0,5.0,4.00029039383,0.0,0.0002903938300002906,7.787,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\5mps_4rpm.lin,685.92126379,4556.85032465,-8153.90562196,60.0235686029,-97.678367639,73.3822410463
5,4.5,5.0,4.49949645996,0.0,-0.0005035400400004164,7.466,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\5mps_4.5rpm.lin,744.081429129,5548.49247326,-4236.30669775,72.7105600317,-92.2345034885,97.9175919413
5,5.0,5.0,5.00060462952,0.0,0.0006046295199997331,7.097,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\5mps_5rpm.lin,823.569601684,6724.46551447,4300.7644497,89.8707052237,-84.6399772037,206.410283812
5,5.5,5.0,5.499771595,0.0,-0.00022840499999965402,6.756,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\5mps_5.5rpm.lin,807.360256421,7878.70139749,14467.1843271,99.7837390891,-58.741151856,393.796578333
5,6.0,5.0,6.00020217896,0.0,0.0002021789600004098,6.483,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\5mps_6rpm.lin,834.768560082,9511.31824904,22660.4807974,114.524526509,40.6429578297,620.965391637
5,6.5,5.0,6.50039052963,0.0,0.0003905296299997474,6.181,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\5mps_6.5rpm.lin,764.792576813,9186.9654905,30538.6504805,121.903073809,55.7653906774,850.148509689
5,7.0,5.0,6.9994764328,0.0,-0.0005235672000001301,5.813,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\5mps_7rpm.lin,724.941803561,10554.0833858,43344.2572016,137.660455083,210.450497884,1374.20346176
5,7.5,5.0,7.50007677078,0.0,7.677077999979076e-05,5.481,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\5mps_7.5rpm.lin,646.759494863,11172.8608964,49095.3210703,145.621546799,260.737754215,1361.67000999
5,8.0,5.0,7.99980401993,0.0,-0.0001959800699999903,5.166,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\5mps_8rpm.lin,557.60824786,10567.2231039,63018.195492,150.252383113,279.12875286,2096.66743156
5,8.5,5.0,8.50005626678,0.0,5.6266779999702976e-05,4.523,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\5mps_8.5rpm.lin,465.597181763,10583.0381365,73460.3513082,167.589997956,128.184855305,2180.37298444
5,9.0,5.0,9.00018692017,0.0,0.0001869201699999934,3.803,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\5mps_9rpm.lin,270.188874703,11567.9428631,71956.337096,189.016508632,-447.371965791,-2345.09835054
5,9.5,5.0,9.50024795532,0.0,0.00024795532000077003,2.842,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\5mps_9.5rpm.lin,-64.278797986,15728.5323266,18907.6072393,172.764130893,4411.75279838,-10480.2037948
5,10.0,5.0,10.0000886917,0.0,8.869170000025406e-05,2.471,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\5mps_10rpm.lin,-9.0553296725,32922.9933638,90344.7013335,136.281302573,8281.27564875,6721.95875741
5,10.5,5.0,10.5000963211,0.0,9.632109999913041e-05,2.115,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\5mps_10.5rpm.lin,69.9752250316,14665.1570233,-15061.6280395,72.8452597458,3353.23511151,21044.1131426
5,11.0,5.0,11.0002384186,0.0,0.00023841860000040072,1.832,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\5mps_11rpm.lin,-422.573248707,-19343.791681,64647.5442219,46.5190387927,-1801.88999639,23922.5546282
5,11.5,5.0,11.4999189377,0.0,-8.106229999960135e-05,1.481,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\5mps_11.5rpm.lin,-658.675633942,-77784.4015728,143146.343141,33.6721264541,-6983.55159719,31482.2403493
5,12.0,5.0,11.9995737076,0.0,-0.0004262924000002499,1.05,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\5mps_12rpm.lin,141.516369694,-13901.7048205,208985.460527,145.480684192,-1457.47620657,39407.746194
6,1.0,6.0,0.999783694744,0.0,-0.0002163052560000267,10.126,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\6mps_1rpm.lin,80994.3834677,7758.80190045,-56165.5307375,-757.521245468,-107.343344826,147.941241724
6,1.5,6.0,1.50018596649,0.0,0.0001859664899999114,9.735,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\6mps_1.5rpm.lin,126158.421805,6759.42781596,-55952.0144342,-427.533001607,-94.3737519911,71.3504510135
6,2.0,6.0,1.9996188879,0.0,-0.000381112099999914,9.325,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\6mps_2rpm.lin,35120.2874094,6600.94654697,-44106.1120199,211.603426708,-55.80170348,48.4307403855
6,2.5,6.0,2.49942231178,0.0,-0.0005776882199999278,8.93,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\6mps_2.5rpm.lin,964.308641817,5930.51590483,-35537.707243,38.0811165539,-65.4001132227,17.5342430712
6,3.0,6.0,2.99970531464,0.0,-0.00029468536000010204,8.59,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\6mps_3rpm.lin,826.513348977,5375.80161738,-28655.051729,44.9936066771,-64.0859828816,5.18963237289
6,3.5,6.0,3.49980449677,0.0,-0.0001955032300000603,8.137,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\6mps_3.5rpm.lin,765.22974868,5465.62820762,-17693.6529109,54.2374504345,-66.9191538544,37.7961904893
6,4.0,6.0,3.99952816963,0.0,-0.0004718303699999815,7.784,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\6mps_4rpm.lin,748.151371135,5715.014118,-16934.4838323,63.4899847233,-82.5895002507,-33.1520989858
6,4.5,6.0,4.5002822876,0.0,0.00028228760000015285,7.452,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\6mps_4.5rpm.lin,752.839331715,6630.28288231,-10431.4128576,74.5017792474,-76.5944531293,48.6790314222
6,5.0,6.0,5.00067901611,0.0,0.0006790161100003189,7.069,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\6mps_5rpm.lin,887.637199318,8891.95604763,2499.52838126,95.1701390129,-20.8391495388,244.626121124
6,5.5,6.0,5.50052881241,0.0,0.0005288124099998015,6.768,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\6mps_5.5rpm.lin,909.321023514,10920.9303578,14621.1667345,106.809773883,60.1640773935,499.379718901
6,6.0,6.0,5.99974679947,0.0,-0.0002532005300004414,6.499,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\6mps_6rpm.lin,880.580049583,10959.5988229,21851.1779118,121.409618968,113.582423127,730.073565514
6,6.5,6.0,6.49960565567,0.0,-0.00039434433000007374,6.183,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\6mps_6.5rpm.lin,851.901313645,12234.6508484,33324.6577593,134.059980117,260.000878957,1095.55797155
6,7.0,6.0,6.99946498871,0.0,-0.0005350112900002202,5.828,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\6mps_7rpm.lin,762.946927045,13137.9889804,43895.7290795,143.337322781,392.726491941,1398.1513071
6,7.5,6.0,7.49996948242,0.0,-3.0517579999944644e-05,5.535,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\6mps_7.5rpm.lin,668.445921451,11948.5218934,49790.0323969,148.95317902,356.249431754,1426.12776194
6,8.0,6.0,8.00042629242,0.0,0.0004262924200002516,5.214,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\6mps_8rpm.lin,576.126541966,12190.3173704,63891.9561295,157.438278153,531.887444878,1984.7616122
6,8.5,6.0,8.4999332428,0.0,-6.675720000082208e-05,4.635,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\6mps_8.5rpm.lin,479.198389222,11320.713387,64142.6251649,171.064940225,222.627064145,2034.44779599
6,9.0,6.0,8.99991893768,0.0,-8.1062319999603e-05,4.038,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\6mps_9rpm.lin,349.900010321,10927.7995838,71483.646915,196.864388105,-204.435630678,-1474.02345263
6,9.5,6.0,9.5000038147,0.0,3.814699999438176e-06,2.942,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\6mps_9.5rpm.lin,-14.9975949972,19160.3306425,12995.3989908,164.872982076,4548.11496328,-8652.55795303
6,10.0,6.0,10.0007629395,0.0,0.0007629394999995043,2.534,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\6mps_10rpm.lin,-332.566689938,26078.3171995,117381.147291,102.174921646,5650.16572216,11894.6933516
6,10.5,6.0,10.5000782013,0.0,7.820129999913661e-05,2.182,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\6mps_10.5rpm.lin,-280.151326634,15079.190794,19813.5967529,40.870821654,937.41107245,22223.1528554
6,11.0,6.0,10.9995336533,0.0,-0.0004663466999996757,1.893,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\6mps_11rpm.lin,-836.000263188,-49599.9570405,122509.119558,-4.90270116114,-3453.09259847,29773.6622993
6,11.5,6.0,11.5003070831,0.0,0.0003070830999991614,1.539,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\6mps_11.5rpm.lin,-144.548413693,-67707.2931556,180152.254734,124.977750826,-4391.31704,35170.6561555
6,12.0,6.0,12.000243187,0.0,0.00024318700000058868,1.119,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\6mps_12rpm.lin,526.3190675,7671.62810918,263537.30935,234.614788683,2905.81639777,42604.0561595
7,1.0,7.0,0.999802649021,0.0,-0.00019735097899997722,10.071,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\7mps_1rpm.lin,31070.0439079,13741.3579938,-71283.55931,-583.273677485,-55.3840819914,-65.6572424535
7,1.5,7.0,1.4995136261,0.0,-0.00048637390000005887,9.705,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\7mps_1.5rpm.lin,121241.332926,11859.6883565,-67037.8525234,-1430.73844926,-46.197866732,-25.1648211289
7,2.0,7.0,2.00007581711,0.0,7.581710999993163e-05,9.267,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\7mps_2rpm.lin,96341.4591088,9265.62892898,-53220.6171952,123.084749601,4.03402778605,-40.747706475
7,2.5,7.0,2.50021338463,0.0,0.00021338462999986874,8.913,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\7mps_2.5rpm.lin,1682.70143384,8023.93921366,-38857.2814685,52.1048593102,-5.9096446472,42.5312054711
7,3.0,7.0,3.00009608269,0.0,9.608268999983238e-05,8.555,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\7mps_3rpm.lin,1007.69692346,7401.04058154,-30590.5747807,50.2705518747,-23.8563316064,40.9715181137
7,3.5,7.0,3.49963068962,0.0,-0.0003693103799999875,8.098,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\7mps_3.5rpm.lin,928.936682574,7160.31129753,-17976.5508222,62.670130561,-20.9539513664,93.1895710733
7,4.0,7.0,4.00070142746,0.0,0.0007014274600001258,7.777,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\7mps_4rpm.lin,861.47276458,7557.30359578,-17206.638785,70.0928988606,-26.6589979088,72.8786648592
7,4.5,7.0,4.50026416779,0.0,0.0002641677900001582,7.419,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\7mps_4.5rpm.lin,940.769000277,9409.88623078,-10735.7966863,86.0489450146,16.0377192127,116.829675413
7,5.0,7.0,5.00071954727,0.0,0.0007195472700001204,7.049,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\7mps_5rpm.lin,1003.70462711,11723.7265592,4902.37013459,103.948941059,96.3899433985,430.893357451
7,5.5,7.0,5.49911308289,0.0,-0.0008869171099998852,6.777,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\7mps_5.5rpm.lin,1018.77950068,12626.129509,10051.8283183,119.840890444,173.796252898,488.077231145
7,6.0,7.0,6.00089883804,0.0,0.0008988380400003493,6.51,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\7mps_6rpm.lin,1024.71719845,14086.8631971,22273.7342857,135.141584478,307.529416485,862.346244
7,6.5,7.0,6.49932718277,0.0,-0.0006728172299999002,6.179,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\7mps_6.5rpm.lin,963.919591123,15241.7453096,33424.9253734,149.729901099,518.577984501,1128.34637662
