grid_wind_mps,grid_rotor_speed_rpm,actual_wind_mps,actual_rotor_speed_rpm,wind_error_mps,rotor_speed_error_rpm,lin_time_s,lin_file,GTomega,GTbeta,GTu,GFomega,GFbeta,GFu
22.0,9.0,22.0,9.00087833405,0.0,0.0008783340500002623,2.104,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\22mps_9rpm.lin,5384.82070989,81858.5355957,537563.327337,196.673445478,8757.77806695,23969.3312607
22.0,9.5,22.0,9.49971008301,0.0,-0.00028991699000080473,1.882,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\22mps_9.5rpm.lin,4587.47745008,68950.4376444,604663.847119,196.066974934,9926.83119829,28095.5226322
22.0,10.0,22.0,10.0000686646,0.0,6.86646000005453e-05,1.636,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\22mps_10rpm.lin,3633.94611209,51321.2538274,617619.855261,174.599276491,10394.6621077,31024.7693598
22.0,10.5,22.0,10.4991083145,0.0,-0.0008916854999991841,1.466,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\22mps_10.5rpm.lin,3730.98364447,31274.5306614,652319.611729,192.490592829,10597.2157715,34099.7174642
22.0,11.0,22.0,10.9994020462,0.0,-0.0005979537999998286,1.276,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\22mps_11rpm.lin,3565.31209328,23597.871634,699953.890422,190.471333979,10916.456046,39477.6873311
22.0,11.5,22.0,11.4989900589,0.0,-0.0010099410999995229,0.978,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\22mps_11.5rpm.lin,3292.93438875,37126.0703205,737471.883044,166.186225833,9519.81539422,44138.9004249
22.0,12.0,22.0,12.0004959106,0.0,0.0004959105999997604,0.829,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\22mps_12rpm.lin,3784.52468915,43037.213591,728361.854101,210.087765691,9918.10718749,44696.3033112
24.0,1.0,24.0,0.999855875969,0.0,-0.00014412403099994808,9.649,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\24mps_1rpm.lin,4661.9661333,93494.9177715,-302339.085532,-57.7411561446,-2385.14000545,1022.28763632
24.0,1.5,24.0,1.50023019314,0.0,0.00023019313999994573,9.295,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\24mps_1.5rpm.lin,9009.86114533,142749.842975,-333869.669195,12.9532276943,-2071.17609956,748.202308251
24.0,2.0,24.0,2.00005459785,0.0,5.459785000017092e-05,8.656,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\24mps_2rpm.lin,5703.88785576,108990.413374,-292559.412166,-0.842020852305,-2418.84256088,1143.95723842
24.0,2.5,24.0,2.50031900406,0.0,0.0003190040600000721,7.949,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\24mps_2.5rpm.lin,6241.83484386,120106.185535,-269970.551093,48.1089604601,-1266.70215509,502.429152478
24.0,3.0,24.0,3.00001978874,0.0,1.9788739999970772e-05,7.103,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\24mps_3rpm.lin,7109.62908762,138600.331038,-235277.956598,128.261890216,520.014554771,-433.355285477
24.0,3.5,24.0,3.49959731102,0.0,-0.00040268897999995446,6.631,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\24mps_3.5rpm.lin,32385.6972498,148540.846797,-270522.022971,-1090.21596385,1303.65542308,-1818.77730563
24.0,4.0,24.0,3.99975776672,0.0,-0.00024223327999983724,5.87,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\24mps_4rpm.lin,134102.270419,311852.338052,-229369.329336,-3930.99753792,5211.81506511,-2510.55110447
24.0,4.5,24.0,4.50015878677,0.0,0.00015878677000014108,5.552,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\24mps_4.5rpm.lin,94441.6584222,301784.11178,-285082.31294,-6746.09669018,5442.49118651,-4112.76267317
24.0,5.0,24.0,5.00032281876,0.0,0.00032281875999995435,4.866,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\24mps_5rpm.lin,83074.3688143,315994.645704,-133735.511356,-7502.71946998,6219.52125204,-1908.4977963
24.0,5.5,24.0,5.50040340424,0.0,0.00040340424000007147,4.443,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\24mps_5.5rpm.lin,-103475.358554,230017.353001,-112213.784176,-9148.39007686,5090.14161099,-1680.93731263
24.0,6.0,24.0,6.00042581558,0.0,0.0004258155799998775,3.682,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\24mps_6rpm.lin,-254807.281313,118051.657204,39011.263876,-6381.60686337,3748.13882848,1599.2460645
24.0,6.5,24.0,6.50000524521,0.0,5.245209999671374e-06,3.325,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\24mps_6.5rpm.lin,-99090.7713599,106814.693647,148295.801325,-438.759215157,4077.3849628,5671.61073688
24.0,7.0,24.0,6.99932289124,0.0,-0.0006771087599997117,2.898,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\24mps_7rpm.lin,-12537.4453579,81995.890806,231840.209827,-301.282093766,4137.29233351,8278.79251636
24.0,7.5,24.0,7.49963569641,0.0,-0.000364303589999615,2.661,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\24mps_7.5rpm.lin,8617.4065136,85434.6283067,306833.223237,222.641681735,5373.70761228,11497.8753161
24.0,8.0,24.0,8.00086021423,0.0,0.0008602142300002669,2.386,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\24mps_8rpm.lin,5574.07310118,92924.6589809,432647.593076,182.551636677,7376.57826768,16657.181212
24.0,8.5,24.0,8.50072002411,0.0,0.0007200241100004945,2.211,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\24mps_8.5rpm.lin,6392.07298525,113835.030043,521262.678065,197.252090269,9457.115611,20300.2751613
24.0,9.0,24.0,8.99953079224,0.0,-0.0004692077600001454,2.021,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\24mps_9rpm.lin,5327.90159563,98330.1648871,595560.980149,196.419175112,10335.6877063,25257.8148648
24.0,9.5,24.0,9.50060462952,0.0,0.0006046295199997331,1.75,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\24mps_9.5rpm.lin,5111.0950823,102155.837764,642142.448893,190.092904912,12102.9595455,27108.5133054
24.0,10.0,24.0,9.99913883209,0.0,-0.0008611679099992386,1.548,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\24mps_10rpm.lin,4307.33205831,80059.7484544,600996.91723,142.237439038,10909.8852975,26752.2051766
24.0,10.5,24.0,10.4991378784,0.0,-0.0008621216000008758,1.391,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\24mps_10.5rpm.lin,3593.44443967,62190.4594024,622253.651429,162.378003062,11721.9367642,30193.3091219
24.0,11.0,24.0,11.00066185,0.0,0.0006618500000001859,1.098,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\24mps_11rpm.lin,3835.6851096,33601.3436153,754302.518276,173.049596986,11595.8099825,40316.0857297
24.0,11.5,24.0,11.4981536865,0.0,-0.0018463134999997521,0.93,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\24mps_11.5rpm.lin,3629.45727736,40572.2024186,765847.617848,159.444616854,10522.1363115,42922.3722627
24.0,12.0,24.0,11.9992837906,0.0,-0.0007162094000001673,0.791,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\24mps_12rpm.lin,4027.36053498,58703.7909059,775047.171446,206.242335542,11326.5888276,44035.1637304
