-1.7742295727e+04,-1.8726916954e+04,-1.6491288080e+04,-1.1952040849e+04,-4.6213204599e+03,-7.3512446170e+02,6.5199669486e+03,4.5356966476e+04,1.8041373415e+04,3.1060388617e+04,6.2251677387e+04,5.1245111445e+04,5.8098042297e+04,1.2078526103e+05,9.6480884053e+04,3.6369819849e+05,1.5206119495e+05,2.7394071206e+05,3.5346831378e+04,-1.5581078550e+04,-2.4965430347e+04,6.6713368379e+04,1.0092220503e+05
-2.9441008449e+04,-2.9609069437e+04,-2.8943500154e+04,-2.0517375550e+04,-9.1685210305e+03,-1.1886309927e+04,-1.0969825815e+03,9.1205352636e+03,1.1211154574e+04,2.4274643019e+04,2.3677944077e+04,3.1963253427e+04,3.5711760602e+04,7.0608952707e+04,5.1497008153e+04,2.1456703804e+05,1.1795609641e+05,8.7624828328e+04,2.9342275624e+04,-1.2881317151e+04,-1.8936073669e+04,8.3382707957e+04,1.3189775402e+05
-3.9223009214e+04,-3.7331042393e+04,-3.6759302872e+04,-2.5265281484e+04,-1.7824520641e+04,-1.3270767629e+04,-5.5398731905e+03,2.0103629438e+03,1.0512129146e+04,1.6294147430e+04,2.3654386226e+04,2.8374759628e+04,3.8103170762e+04,4.6531104714e+04,5.6644794006e+04,9.9634234938e+04,8.6245580062e+04,-3.7059753150e+03,4.2462684981e+04,2.1494696378e+04,1.4272723040e+04,1.2404766710e+05,1.7679168659e+05
-4.8420227053e+04,-4.3738347576e+04,-4.1420768560e+04,-3.2088649145e+04,-2.6728906063e+04,-1.8532147774e+04,-8.5612231398e+03,-4.6808264558e+03,3.6050517244e+03,1.3514384666e+04,2.1503291066e+04,2.9097501714e+04,4.1433853726e+04,4.6431151206e+04,5.9496077179e+04,6.8229161492e+04,5.2979487985e+04,-1.5760593564e+04,5.9861969994e+04,-1.2881308935e+04,6.8560859521e+04,1.5342300083e+05,2.3236138870e+05
-5.1768726138e+04,-5.4245012648e+04,-4.3838456233e+04,-3.5932898899e+04,-2.9369468696e+04,-1.9545816033e+04,-1.7759878024e+04,-1.0861912430e+04,1.7666648035e+03,1.3672198335e+04,2.0704524765e+04,3.1866878616e+04,4.1929240949e+04,4.7145569977e+04,6.0269416795e+04,5.9756977686e+04,5.5581768108e+04,-1.9255952152e+04,8.5444298327e+04,2.5584092382e+04,1.2669062239e+05,1.9184101716e+05,2.8615322154e+05
-6.5689833474e+04,-6.5073597139e+04,-5.3297055293e+04,-3.9366058119e+04,-3.1065067128e+04,-1.9744196177e+04,-1.8569892866e+04,-1.1162422722e+04,4.1614549381e+03,9.0817722288e+03,2.1115253614e+04,3.1944132657e+04,4.2350216124e+04,5.1697975163e+04,5.9769166038e+04,6.6246953227e+04,6.0722725496e+04,-2.3204385398e+04,7.2816171202e+04,5.9073795870e+04,1.9536534774e+05,2.2577613403e+05,3.3626473360e+05
-1.0014533964e+05,-8.5499292209e+04,-6.1624982176e+04,-4.5414572468e+04,-3.1321332946e+04,-2.0544669392e+04,-2.2107066797e+04,-1.1901915775e+04,6.3725907781e+02,1.1222446231e+04,1.9551383433e+04,3.3303112792e+04,4.3357633651e+04,5.3384109795e+04,6.0166000649e+04,7.4328648795e+04,5.6735236697e+04,-1.4988447394e+04,8.7596634157e+04,8.5224902647e+04,2.6064901378e+05,2.7201669091e+05,3.8917366322e+05
-1.2784593035e+05,-1.1518312718e+05,-7.5270066048e+04,-5.8546981999e+04,-3.6002497990e+04,-2.2151512238e+04,-1.7018993588e+04,-1.0862061602e+04,-1.6378405098e+02,8.7968280652e+03,1.8788180356e+04,3.2072804559e+04,4.5111686372e+04,5.4491940908e+04,5.1862413030e+04,6.9662861362e+04,5.5003273878e+04,1.3905107416e+04,8.2323533806e+04,1.2821091567e+05,2.9581976985e+05,3.1088313120e+05,4.4437860345e+05
-1.2466711258e+05,-1.2242143944e+05,-9.0073522873e+04,-6.6379321010e+04,-4.3026275884e+04,-2.8735605958e+04,-1.9269200794e+04,-1.1327531231e+04,-3.9032987099e+03,7.0066260017e+02,1.1554853659e+04,2.5163680491e+04,4.1188038100e+04,4.8000446117e+04,3.7109442499e+04,6.0927297668e+04,5.8404682393e+04,-1.9890637634e+04,1.7151341070e+04,1.6164585312e+05,3.1892334524e+05,3.4991814329e+05,4.5987226637e+05
-2.3434247175e+03,-1.3776858312e+05,-1.1714749644e+05,-9.5355526921e+04,-5.4119409889e+04,-3.9682973898e+04,-2.7293377398e+04,-1.6856253395e+04,-1.5068694806e+04,-2.1864324940e+04,-2.6980754787e+02,1.6401177079e+04,2.8826353864e+04,2.5454018959e+04,2.6367790976e+04,4.9534075464e+04,4.7496301436e+04,-7.2145202640e+03,-2.3791510555e+04,9.7775718705e+04,3.4367343233e+05,3.9228233257e+05,4.5213070641e+05
