7.3024174963e-02,3.4264035697e-02,1.7014268712e-02,2.4283671384e-02,4.0145408305e-02,8.8526562682e-02,1.6896326803e-01,6.5147169075e-01,3.6096791899e-01,5.5425172384e-01,1.3465619643e+00,1.0951019610e+00,1.4074765703e+00,3.7446966205e+00,2.9638535586e+00,1.3905545414e+01,-1.3595737722e-01,-3.3164651068e+00,-2.0005596886e+01,1.7857439287e+01,4.1030570151e+01,4.5698330707e+01,3.4254060039e+01
1.0282320208e-01,3.5343442373e-02,-1.2334467540e-02,-5.9494014720e-03,5.7993597894e-02,-3.2667924705e-02,5.6473413185e-02,2.4374751891e-01,2.4178842869e-01,6.0959599646e-01,5.1401218625e-01,8.8547924495e-01,9.3139327681e-01,2.1453917782e+00,1.7527941008e+00,7.0425432156e+00,-6.1653983899e+00,-1.0804815833e+01,1.4861828280e-02,1.4402570093e+01,2.1077908249e+01,2.9069021836e+01,3.6064928549e+01
1.1159229237e-01,7.1024171471e-02,1.6286974228e-02,1.3554244473e-02,2.0065845195e-02,3.1787969669e-02,4.8374413925e-02,1.7556586470e-01,3.5198576562e-01,3.9533567744e-01,6.6874146921e-01,7.2803547636e-01,1.1456427652e+00,1.4716038279e+00,2.0673436818e+00,3.1690104160e+00,-5.3868219887e+00,-1.2891101218e+01,2.1212251800e+00,1.8934293001e+01,2.3106014319e+01,3.2102132498e+01,3.9104942442e+01
1.3962640534e-01,9.7475318521e-02,3.4486710995e-02,-1.3731642940e-03,-4.2782831480e-02,-2.1727855733e-02,8.9851159900e-02,1.1964704423e-01,2.3070698094e-01,4.2162370231e-01,6.4988825152e-01,8.8182613539e-01,1.4033927512e+00,1.3834132742e+00,2.0974827473e+00,2.1756894678e+00,-1.9914092136e+00,-9.1874400778e+00,5.9977175430e+00,2.1447409866e+01,2.4449779259e+01,3.2943617611e+01,4.3629192707e+01
1.5842046537e-01,8.6899912652e-02,5.6117162928e-02,2.5276271907e-02,1.2958528987e-02,3.5430375639e-02,-2.0065612380e-02,7.1297119528e-02,2.7212224768e-01,5.2874613614e-01,7.6382557157e-01,1.1309382468e+00,1.4331482404e+00,1.4562905279e+00,1.9924360156e+00,2.0428922228e+00,-1.1960804257e+00,-7.4279811368e+00,1.0760081369e+01,2.2754137540e+01,3.0219551796e+01,3.6726264806e+01,4.6523203819e+01
-6.8606147463e-02,-1.7582574832e-02,-3.9535852465e-02,5.0928966249e-02,5.1220430779e-02,9.3664724041e-02,8.1624402254e-02,1.4234752869e-01,4.6186946930e-01,5.2153343157e-01,8.9657923692e-01,1.1705274303e+00,1.4652656687e+00,1.9953848426e+00,1.8683685615e+00,2.3866053931e+00,5.9963770782e-02,-7.4910768903e+00,1.3031274644e+01,2.2534251464e+01,3.5025650449e+01,3.9533963497e+01,4.9276231642e+01
-5.4537714006e-01,-4.2120765359e-01,-8.4614753854e-02,-1.4932561724e-02,9.0384973413e-02,1.3729210250e-01,4.8987663536e-02,2.2152508113e-01,4.3972714403e-01,7.3001862409e-01,8.8455788781e-01,1.2750154213e+00,1.5693292028e+00,2.0336381731e+00,1.8694683975e+00,2.7006534972e+00,8.7334613189e-03,-6.8542511680e+00,1.4097947144e+01,2.5432787482e+01,3.8315440225e+01,4.1931593698e+01,5.1904665424e+01
-9.7126748466e-01,-9.4594267273e-01,-2.8485307632e-01,-2.0777838938e-01,-2.7924818356e-02,1.8487043138e-01,2.4042414234e-01,3.2369255080e-01,5.3072588925e-01,6.9303339678e-01,8.6971088480e-01,1.1409040086e+00,1.6961992349e+00,2.0088791590e+00,1.0066811333e+00,2.0465784650e+00,1.8673469540e-02,-5.3592161749e+00,1.0800919020e+01,2.8345528679e+01,3.9661725592e+01,4.2885298236e+01,5.3922969060e+01
-1.6729180572e+00,-1.0718606097e+00,-5.7990467804e-01,-3.3553821114e-01,-1.3792060808e-01,1.7216857129e-02,1.3639485771e-01,2.9863861739e-01,3.9472417139e-01,2.9984167129e-01,4.5323831336e-01,7.7347045897e-01,1.3987506750e+00,1.4291714866e+00,-1.5696329563e-01,1.1145910311e+00,-7.9721453394e-02,-6.6958105504e+00,7.9593474550e-01,2.9551529735e+01,3.9430012235e+01,4.3777559102e+01,5.2310751194e+01
6.4550900733e-01,-1.2282697370e+00,-1.0923090815e+00,-9.4191497637e-01,-3.1069844721e-01,-2.0207002887e-01,-1.7880549504e-01,-3.0715237967e-02,-8.2172050605e-02,-7.8325959454e-01,-6.6837755109e-02,4.4446585036e-01,6.7455320464e-01,-3.0137389300e-01,-8.1786473856e-01,1.5105117602e-01,-8.1241611006e-01,-5.7605150161e+00,-5.8437679305e+00,1.9926988816e+01,3.8795586504e+01,4.4469296838e+01,4.9250545853e+01
